longitude_deg,latitude_deg,name
-55.1878013611,5.4528298377999995,Johan Adolf Pengel International Airport
-55.702598571777344,-22.54960060119629,Ponta Porã Airport
-55.847198486328125,52.302799224853516,Mary's Harbour Airport
-55.94609832763672,2.2234699726104736,Tiriós Airport
-55.9707,-27.3858,Libertador Gral D Jose De San Martin Airport
-56.000701904297,-4.2423400878906,Itaituba Airport
-56.030799865722656,-34.838401794433594,Carrasco International /General C L Berisso Airport
-56.083099365200006,51.3918991089,St. Anthony Airport
-56.1049995422,-9.8663892746,Piloto Osvaldo Marques Dias Airport
-56.1166992188,-15.6528997421,Marechal Rondon Airport
-56.173099517822266,46.762901306152344,St Pierre Airport
-56.26470184326172,-34.78919982910156,Angel S Adami Airport
-56.3802986145,47.095500946,Miquelon Airport
-56.396800994873,-1.489599943161,Trombetas Airport
-56.49919891357422,-33.3588981628418,Santa Bernardina International Airport
-56.7218,-36.5423,Santa Teresita Airport
-56.854064,-27.370554,Juan De Ayolas Airport
-57.0292,-37.2354,Villa Gesell Airport
-57.0382003784,-29.7821998596,Rubem Berta Airport
-57.041900634765625,53.68280029296875,Cartwright Airport
-57.1521,-29.6894,Paso De Los Libres Airport
-57.185298919699996,51.443599700899995,Lourdes de Blanc Sablon Airport
-57.39139938354492,49.21080017089844,Deer Lake Airport
-57.52000045776367,-25.239999771118164,Silvio Pettirossi International Airport
-57.5733,-37.9342,Ástor Piazzola International Airport
-57.6402,-30.2719,Monte Caseros Airport
-57.6713905334,-19.0119438171,Corumbá International Airport
-57.77690124511719,-6.233160018920898,Jacareacanga Airport
-57.777599334717,-51.685699462891,Port Stanley Airport
-57.820598602299995,-18.9752998352,Capitán Av. Salvador Ogaya G. airport
-57.8947,-34.9722,La Plata Airport
-57.9789,-29.7706,Curuzu Cuatia Airport
-57.98529815673828,-31.438499450683594,Nueva Hesperides International Airport
-57.9966,-31.2969,Comodoro Pierrestegui Airport
-58.105899810800004,6.80628013611,Ogle Airport
-58.2281,-26.2127,Formosa Airport
-58.25410079956055,6.498549938201904,Cheddi Jagan International Airport
-58.318026,-26.881224,Carlos Miguel Gimenez Airport
-58.4156,-34.5592,Jorge Newbery Airpark
-58.447200775146484,-51.82279968261719,Mount Pleasant Airport
-58.481201171875,-3.1272599697113037,Itacoatiara Airport
-58.5358,-34.8222,Ministro Pistarini International Airport
-58.54999923706055,48.5442008972168,Stephenville Airport
-58.5896,-34.4532,San Fernando Airport
-58.6126,-34.6099,El Palomar Airport
-58.6131,-33.0103,Gualeguaychu Airport
-58.6428,-34.6763,Moron Airport
-58.6582984924,51.2117004395,St Augustin Airport
-58.7619,-27.4455,Corrientes Airport
-58.8172,-38.4831,Necochea Airport
-59.0561,-27.45,Resistencia International Airport
-59.1864013671875,55.076900482177734,Makkovik Airport
-59.2189,-29.1058,Goya Airport
-59.2279014587,-37.2374000549,Héroes De Malvinas Airport
-59.491481781,5.17275476456,Kaieteur International Airport
-59.4925003052,13.0746002197,Sir Grantley Adams International Airport
-59.63669967651367,50.46889877319336,Chevery Airport
-59.68,-29.2103,Reconquista Airport
-59.789398193359375,3.372760057449341,Lethem Airport
-59.98630142211914,-3.1460399627685547,Ponta Pelada Airport
-6.0346198081970215,43.5635986328125,Asturias Airport
-6.060110092163086,36.744598388671875,Jerez Airport
-6.2158298492399995,54.6575012207,Belfast International Airport
-6.256669998168945,55.68190002441406,Islay Airport
-6.2700700759887695,53.42129898071289,Dublin Airport
-6.291669845581055,49.913299560546875,St. Mary's Airport
-6.331110000610352,58.215599060058594,Stornoway Airport
-6.34946012497,36.645198822,Rota Naval Station Airport
-6.451330184940001,53.301700592,Casement Air Base
-6.473189830780029,6.792809963226318,Daloa Airport
-6.48611021042,53.3521995544,Weston Airport
-6.595880031585693,34.29890060424805,Kenitra Airport
-6.660820007324219,4.746719837188721,San Pedro Airport
-6.70712995529,41.85779953,Bragança Airport
-6.751520156860352,34.05149841308594,Rabat-Salé Airport
-6.8213300704956055,38.891300201416016,Badajoz Airport
-6.869170188903809,56.49919891357422,Tiree Airport
-6.909430027010001,30.9391002655,Ouarzazate Airport
-60.0477981567,46.161399841299996,Sydney / J.A. Douglas McCurdy Airport
-60.04970169067383,-3.0386099815368652,Eduardo Gomes International Airport
-60.098300933838,-12.694399833679,Brigadeiro Camarão Airport
-60.228599548339844,55.448299407958984,Hopedale Airport
-60.3297,-38.3869,Tres Arroyos Airport
-60.4258003235,53.3191986084,Goose Bay Airport
-60.4804,-31.7948,General Urquiza Airport
-60.619998931884766,-22.049999237060547,Dr. Luis Maria Argaña International Airport
-60.6922225952,2.84138894081,Atlas Brasil Cantanhede Airport
-60.785,-32.9036,Islas Malvinas Airport
-60.8117,-31.7117,Sauce Viejo Airport
-60.83219909667969,11.149700164794922,Tobago-Crown Point Airport
-60.9306,-34.5459,Junin Airport
-60.952599,13.7332,Hewanorra International Airport
-60.992901,14.0202,George F. L. Charles Airport
-61.00320053100586,14.590999603271484,Martinique Aimé Césaire International Airport
-61.150001525878906,4.554999828338623,Santa Elena de Uairen Airport
-61.180198669433594,12.887900352478027,Mustique Airport
-61.210899353027344,13.14430046081543,E. T. Joshua Airport
-61.2620010376,12.9884004593,J F Mitchell Airport
-61.27000045776367,15.86870002746582,Les Bases Airport
-61.278301239014,-5.8113799095154,Manicoré Airport
-61.29999923706055,15.54699993133545,Melville Hall Airport
-61.33720016479492,10.595399856567383,Piarco International Airport
-61.34239959716797,12.699000358581543,Canouan Airport
-61.3680992126,45.6567001343,Port Hawkesbury Airport
-61.3922004699707,15.336700439453125,Canefield Airport
-61.41194534301758,12.60013484954834,Union Island International Airport
-61.52893,7.24938,Tumeremo Airport
-61.53179931640625,16.265300750732422,Pointe-à-Pitre Le Raizet
-61.58333206176758,6.733333110809326,El Dorado Airport
-61.680301666259766,56.549198150634766,Nain Airport
-61.778099060058594,47.42470169067383,Îles-de-la-Madeleine Airport
-61.78620147705078,12.004199981689453,Point Salines International Airport
-61.78919982910156,50.189998626708984,Natashquan Airport
-61.792702,17.1367,V.C. Bird International Airport
-61.8576,-35.8446,Comodoro Pedro Zanni Airport
-62.094173431396484,9.088994026184082,Tucupita Airport
-62.1693,-38.725,Comandante Espora Airport
-62.19329833984375,16.791400909423828,John A. Osborne Airport
-62.2806015015,82.51779937740001,Alert Airport
-62.3126678467,10.574077606200001,Guiria Airport
-62.589900970458984,17.205699920654297,Vance W. Amory International Airport
-62.71870040893555,17.311199188232422,Robert L. Bradshaw International Airport
-62.760398864746094,8.288530349731445,General Manuel Carlos Piar International Airport
-62.84360122680664,17.904399871826172,Gustaf III Airport
-62.85443115234375,6.231988906860352,Canaima Airport
-62.979400634765625,17.49650001525879,F. D. Roosevelt Airport
-63.0004,-40.8692,Gobernador Castello Airport
-63.047199249268,18.099899291992,L'Espérance Airport
-63.05509948730469,18.20479965209961,Wallblake Airport
-63.1088981628,18.041000366200002,Princess Juliana International Airport
-63.12110137939453,46.290000915527344,Charlottetown Airport
-63.135398864746094,-17.644800186157227,Viru Viru International Airport
-63.14739990234375,9.75452995300293,Maturín Airport
-63.1715011597,-17.8115997314,El Trompillo Airport
-63.22663,-32.3201,Presidente Néstor Kirchner Regionsl Airport
-63.261680603027344,10.660014152526855,General Francisco Bermúdez Airport
-63.4056015015,-21.255199432399998,Teniente Coronel Rafael Pabón Airport
-63.5085983276,44.8807983398,Halifax / Stanfield International Airport
-63.5369567871,8.12216091156,"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar"
-63.61140060424805,50.281898498535156,Havre St Pierre Airport
-63.65169906616211,-21.960899353027344,Yacuiba Airport
-63.7583007812,-35.6962013245,General Pico Airport
-63.7937011719,-22.619600296,General Enrique Mosconi Airport
-63.83359909057617,46.44060134887695,Summerside Airport
-63.90230178833008,-8.70928955078125,Governador Jorge Teixeira de Oliveira Airport
-63.96659851074219,10.912603378295898,Del Caribe Santiago Mariño International Airport
-64.03140258789999,67.5457992554,Qikiqtarjuaq Airport
-64.1304702758789,10.450332641601562,Cumaná (Antonio José de Sucre) Airport
-64.151084899902,8.9451465606689,San Tomé Airport
-64.2080001831,-31.323600769,Ingeniero Ambrosio Taravella Airport
-64.2612991333,-33.0850982666,Area De Material Airport
-64.2757034302,-36.5882987976,Santa Rosa Airport
-64.2885971069336,49.83639907836914,Port Menier Airport
-64.3099975586,-27.765556335399996,Vicecomodoro Angel D. La Paz Aragonés Airport
-64.31289672850001,-22.7733001709,Bermejo Airport
-64.3292007446,-23.1527996063,Orán Airport
-64.4707260131836,9.430225372314453,Anaco Airport
-64.4785995483,48.7752990723,Gaspé (Michel-Pouliot) Airport
-64.54299926757812,18.444799423217773,Terrance B. Lettsome International Airport
-64.67859649658203,46.11220169067383,Greater Moncton International Airport
-64.67870330810547,32.36399841308594,L.F. Wade International International Airport
-64.68920135498047,10.107099533081055,General Jose Antonio Anzoategui International Airport
-64.7013015747,-21.5557003021,Capitan Oriel Lea Plaza Airport
-64.7240982056,-3.38294005394,Tefé Airport
-64.79859924316406,17.701900482177734,Henry E Rohlsen Airport
-64.85610198970001,44.2303009033,Liverpool South Shore Regional Airport
-64.91690063476562,44.98440170288086,CFB Greenwood
-64.9179992676,-14.8186998367,Teniente Av. Jorge Henrich Arauz Airport
-64.93595,-27.4966,Termas de Río Hondo international Airport
-64.97339630126953,18.337299346923828,Cyril E. King Airport
-65.0978012085,-24.3927993774,Gobernador Horacio Guzman International Airport
-65.1027,-42.7592,El Tehuelche Airport
-65.104897,-26.8409,Teniente Benjamin Matienzo Airport
-65.1463012695,-31.9451999664,Villa Dolores Airport
-65.2703,-43.2105,Almirante Marco Andres Zar Airport
-65.28479766845703,-10.786399841308594,Guajará-Mirim Airport
-65.2886962890625,-19.007099151611328,Juana Azurduy De Padilla Airport
-65.3873977661,-33.7299003601,Villa Reynolds Airport
-65.4352035522,-13.762200355500001,Santa Ana Del Yacuma Airport
-65.449203,47.007801,Miramichi Airport
-65.46029663085938,48.07109832763672,Bonaventure Airport
-65.4861984253,-24.856000900299996,Martin Miguel De Guemes International Airport
-65.66190338134766,18.308900833129883,Diego Jimenez Torres Airport
-65.71360015869999,66.1449966431,Pangnirtung Airport
-65.72370147710001,-19.5431003571,Capitan Nicolas Rojas Airport
-65.738899231,47.629699707,Bathurst Airport
-65.751701355,-28.5956001282,Catamarca Airport
-65.7854247093,44.5458450365,Digby / Annapolis Regional Airport
-65.89029693603516,45.31610107421875,Saint John Airport
-65.9041,-47.7353,Puerto Deseado Airport
-65.9927978515625,58.71139907836914,Kangiqsualujjuaq (Georges River) Airport
-65.9935836792,9.22202777863,Valle de La Pascua Airport
-66.0018005371,18.4393997192,Luis Munoz Marin International Airport
-66.08809661865234,43.826900482177734,Yarmouth Airport
-66.09809875488281,18.45680046081543,Fernando Luis Ribas Dominicci Airport
-66.16280364990234,7.625510215759277,Caicara del Orinoco Airport
-66.1771011352539,-17.421100616455078,Jorge Wilsterman International Airport
-66.2656021118164,50.22330093383789,Sept-Îles Airport
-66.330299,47.990799,Charlo Airport
-66.3563995361,-33.2732009888,Brigadier Mayor D Cesar Raul Ojeda Airport
-66.53720092773438,45.868900299072266,Fredericton Airport
-66.56300354003906,18.00830078125,Mercedita Airport
-66.6753005981,18.4500007629,Antonio Nery Juarbe Pol Airport
-66.78782653808594,10.133169174194336,Metropolitano Airport
-66.7957992554,-29.3815994263,Capitan V A Almonacid Airport
-66.8052978515625,54.805301666259766,Schefferville Airport
-66.81610870361328,10.286110877990723,Oscar Machado Zuluaga Airport
-66.8435134888,10.485033035299999,Francisco de Miranda Airport
-66.8644027709961,52.92190170288086,Wabush Airport
-66.9855,-0.14835,São Gabriel da Cachoeira Airport
-66.9905853271,10.6031169891,Simón Bolívar International Airport
-67.0762023926,-17.962600708,Juan Mendoza Airport
-67.12940216064453,18.49489974975586,Rafael Hernandez Airport
-67.14849853515625,18.255699157714844,Eugenio Maria De Hostos Airport
-67.379638671875,9.906952857971191,San Juan de Los Morros Airport
-67.4170913696289,8.92465591430664,Calabozo Airport
-67.44400024414062,7.883319854736328,San Fernando De Apure Airport
-67.45330047607422,48.85689926147461,Matane Airport
-67.4655,-45.7853,General E. Mosconi Airport
-67.4932,6.18472,German Olano Airport
-67.55731964110001,10.183375358600001,El Libertador Airbase
-67.606101989746,5.6199898719788,Cacique Aramare Airport
-67.62629699707031,-54.93109893798828,Guardiamarina Zañartu Airport
-67.64942169189453,10.249978065490723,Escuela Mariscal Sucre Airport
-67.7494,-53.7777,Hermes Quijada International Airport
-67.792098999,46.1231002808,Houlton International Airport
-67.8026,-49.3068,Capitan D Daniel Vazquez Airport
-67.83470153808594,47.157501220703125,St Leonard Airport
-67.89805603027344,-9.868888854980469,Plácido de Castro Airport
-67.9062,3.85353,Obando Airport
-67.92839813232422,10.14973258972168,Arturo Michelena International Airport
-68.0178985596,46.871498107899995,Caribou Municipal Airport
-68.0447998,46.68899918,Northern Maine Regional Airport at Presque Isle
-68.072998046875,10.480500221252441,General Bartolome Salom International Airport
-68.15570068359999,-38.9490013123,Presidente Peron Airport
-68.19229888916016,-16.5132999420166,El Alto International Airport
-68.20439910888672,49.13249969482422,Baie Comeau Airport
-68.20809936523438,48.60860061645508,Mont Joli Airport
-68.26850128173828,12.130999565124512,Flamingo International Airport
-68.2958,-54.8433,Malvinas Argentinas Airport
-68.3615036,44.45000076,Hancock County-Bar Harbor Airport
-68.36340332030001,18.567399978599997,Punta Cana International Airport
-68.4039,-34.588299,Suboficial Ay Santiago Germano Airport
-68.4181976318,-31.571500778199997,Domingo Faustino Sarmiento Airport
-68.4269027709961,58.096099853515625,Kuujjuaq Airport
-68.49690246582031,48.47809982299805,Rimouski Airport
-68.5167007446,70.4860992432,Clyde River Airport
-68.5558013916,63.756401062,Iqaluit Airport
-68.5792,-50.0165,Santa Cruz Airport
-68.6856,5.52448,Marandúa Air Base
-68.7032012939,76.5311965942,Thule Air Base
-68.75520324707031,10.27869987487793,Sub Teniente Nestor Arias Airport
-68.7829971313,-11.040399551400002,Capitán Aníbal Arab Airport
-68.7929000854,-32.8316993713,El Plumerillo Airport
-68.8281021118164,44.80739974975586,Bangor International Airport
-68.90360260009766,-22.498199462890625,El Loa Airport
-68.9041976929,-37.3905982971,Rincon De Los Sauces Airport
-68.91179656982422,18.450700759887695,Casa De Campo International Airport
-68.959801,12.1889,Hato International Airport
-68.9653015137,-46.53829956049999,Las Heras Airport
-69.09719848632812,48.74610137939453,Forestville Airport
-69.2285995483,-12.6135997772,Padre Aldamiz International Airport
-69.23786926269531,9.553375244140625,Oswaldo Guevara Mujica Airport
-69.2646026611,-38.939701080300004,Cutral-Co Airport
-69.3126,-51.6089,Piloto Civil N. Fernández Airport
-69.3586196899414,10.042746543884277,Barquisimeto International Airport
-69.48870086669922,-11.411600112915039,Iberia Airport
-69.53333282470703,7.0833330154418945,Elorza Airport
-69.5743026733,-35.493598938,Comodoro D.R. Salomón Airport
-69.58470153808594,47.764400482177734,Rivière-du-Loup Airport
-69.59970092773438,59.29669952392578,Aupaluk Airport
-69.6177978515625,61.0463981628418,Quaqtaq Airport
-69.668899536133,18.42970085144,Las Américas International Airport
-69.68090057373047,11.41494369506836,José Leonardo Chirinos Airport
-69.7419967651,19.2670001984,Samaná El Catey International Airport
-69.7551498413086,9.026944160461426,Guanare Airport
-69.76170349121094,18.503700256347656,San Isidro Air Base
-69.76519775390625,-26.311100006103516,Ricardo García Posada Airport
-69.7973022461,44.320598602299995,Augusta State Airport
-69.88330078119999,62.8499984741,Kimmirut Airport
-69.93579864502,-4.2556700706482,Tabatinga Airport
-69.93859863,43.89220047,Brunswick Executive Airport
-69.9432,-4.19355,Alfredo Vásquez Cobo International Airport
-69.95580291748047,58.66780090332031,Tasiujaq Airport
-69.98560333251953,18.572500228881836,La Isabela International Airport
-69.99919891357422,60.027198791503906,Kangirsuk Airport
-7.0869598388671875,52.187198638916016,Waterford Airport
-7.161109924316406,55.04280090332031,City of Derry Airport
-7.277219772338867,62.0635986328125,Vagar Airport
-7.3627800941467285,57.48109817504883,Benbecula Airport
-7.443059921264648,57.02280044555664,Barra Airport
-7.58735990524292,7.272069931030273,Man Airport
-7.589970111846924,33.36750030517578,Mohammed V International Airport
-7.651669979095459,54.39889907836914,St Angelo Airport
-7.720469951629639,41.27429962158203,Vila Real Airport
-7.8889899253845215,40.72549819946289,Viseu Airport
-7.93240022659,38.0788993835,Beja International Airport
-7.949940204620361,12.533499717712402,Senou Airport
-7.96590995789,37.0144004822,Faro Airport
-70.01519775390625,12.501399993896484,Queen Beatrix International Airport
-70.06020355,41.25310135,Nantucket Memorial Airport
-70.06289672851562,-22.14109992980957,Barriles Airport
-70.06521606445312,10.175602912902832,Carora Airport
-70.113602,-38.975498,Zapala Airport
-70.15149688720703,11.78077507019043,Josefa Camejo International Airport
-70.158203125,-15.467100143432617,Inca Manco Capac International Airport
-70.1812973022461,-20.535200119018555,Diego Aracena Airport
-70.18329620361328,7.566669940948486,Palmarito Airport
-70.2208023071289,8.619569778442383,Barinas Airport
-70.2238998413086,47.59749984741211,Charlevoix Airport
-70.2339,1.25366,Fabio Alberto Leon Bentley Airport
-70.2758026123,-18.053300857500002,Coronel FAP Carlos Ciriani Santa Rosa International Airport
-70.28040314,41.66930008,Barnstable Municipal Boardman Polando Field
-70.30930328,43.64619827,Portland International Jetport Airport
-70.31919860839844,-53.253700256347656,Capitan Fuentes Martinez Airport Airport
-70.33869934082031,-18.348499298095703,Chacalluta Airport
-70.37590026855469,-25.564300537109375,Las Breas Airport
-70.44509887695312,-23.444499969482422,Cerro Moreno Airport
-70.5082015991,-3.91686010361,Caballococha Airport
-70.56999969482422,19.75790023803711,Gregorio Luperon International Airport
-70.58406066894531,9.34047794342041,Dr. Antonio Nicolás Briceño Airport
-70.60469818115234,19.406099319458008,Cibao International Airport
-70.6072998046875,-26.332500457763672,Chañaral Airport
-70.7146987915,46.09640121459999,St Georges Airport
-70.7369,7.06888,Santiago Perez Airport
-70.75599670410156,-28.596399307250977,Vallenar Airport
-70.77570343017578,-34.17369842529297,De La Independencia Airport
-70.7791976929,-27.2611999512,Desierto de Atacama Airport
-70.783302307129,-8.1552600860596,Tarauacá Airport
-70.78579711914062,-33.393001556396484,Comodoro Arturo Merino Benítez International Airport
-70.80000305175781,7.233333110809326,Guasdalito Airport
-70.8233032227,43.0778999329,Portsmouth International at Pease Airport
-70.85459899902344,-53.002601623535156,Pdte. carlos Ibañez del Campo Airport
-70.91649627689999,42.584201812699995,Beverly Municipal Airport
-70.95690155029297,41.67610168457031,New Bedford Regional Airport
-70.9786987305,-46.5378990173,Perito Moreno Airport
-70.99639892578125,48.33060073852539,CFB Bagotville
-71.00520325,42.36429977,General Edward Lawrence Logan International Airport
-71.12039947509766,18.25149917602539,Maria Montez International Airport
-71.1233978271,42.717201232899995,Lawrence Municipal Airport
-71.137298584,-40.0754013062,Aviador C. Campos Airport
-71.139503479,-42.908000946,Brigadier Antonio Parodi Airport
-71.14230346679688,21.444499969482422,JAGS McCartney International Airport
-71.1575012207,-41.1511993408,San Carlos De Bariloche Airport
-71.16104125976562,8.582077980041504,Alberto Carnevalli Airport
-71.1728973389,42.1904983521,Norwood Memorial Airport
-71.1995010376,-29.916200637799996,La Florida Airport
-71.28900146,42.47000122,Laurence G Hanscom Field
-71.34400177001953,-17.69499969482422,Ilo Airport
-71.393303,46.7911,Quebec Jean Lesage International Airport
-71.412101745605,41.597099304199,Quonset State Airport
-71.42040252685547,41.732601165771484,Theodore Francis Green State Airport
-71.43569946289062,42.93259811401367,Manchester Airport
-71.4785995483,-32.949600219699995,Viña del mar Airport
-71.50229645,43.20270157,Concord Municipal Airport
-71.528503418,21.515699386599998,South Caicos Airport
-71.5323028564,-41.9431991577,El Bolson Airport
-71.5830993652,-16.3411006927,Rodríguez Ballón International Airport
-71.60169982910156,-35.37779998779297,Panguilemo Airport
-71.64189910889999,48.50889968869999,Alma Airport
-71.6447982788086,17.929000854492188,Cabo Rojo Airport
-71.67266845703125,8.624138832092285,Juan Pablo Pérez Alfonso Airport
-71.6874008178711,-46.58330154418945,Chile Chico Airport
-71.68949890136719,-45.916099548339844,Balmaceda Airport
-71.69139862060547,45.4385986328125,Sherbrooke Airport
-71.7278594971,10.5582084656,La Chinita International Airport
-71.7603,6.45108,Gustavo Vargas Airport
-71.87570190429688,42.26729965209961,Worcester Regional Airport
-71.8866,5.87615,Paz De Ariporo Airport
-71.929397583,61.5886001587,Kangiqsujuaq (Wakeham Bay) Airport
-71.9387969971,-13.535699844400002,Alejandro Velasco Astete International Airport
-71.9395980834961,21.917499542236328,North Caicos Airport
-71.94325256347656,8.974550247192383,Santa Bárbara del Zulia Airport
-72.03140258789062,-36.58250045776367,Gral. Bernardo O´Higgins Airport
-72.03510284423828,7.565380096435547,Mayor Buenaventura Vivas International Airport
-72.04509735107422,41.330101013183594,Groton New London Airport
-72.053101,-50.2803,El Calafate Airport
-72.1061019897461,-45.594200134277344,Teniente Vidal Airport
-72.1947021484375,19.732999801635742,Cap Haitien International Airport
-72.2029037475586,7.8013200759887695,Paramillo Airport
-72.2656021118164,48.52000045776367,Roberval Airport
-72.26589965820312,21.77359962463379,Providenciales Airport
-72.27079772949219,42.898399353027344,Dillant Hopkins Airport
-72.27102661132812,8.239167213439941,La Fria Airport
-72.2925033569336,18.579999923706055,Toussaint Louverture International Airport
-72.30419921880001,43.626098632799994,Lebanon Municipal Airport
-72.34860229492188,-38.245601654052734,Victoria Airport
-72.375,48.778499603271,Dolbeau St Felicien Airport
-72.384,5.31911,El Yopal Airport
-72.439697265625,7.840829849243164,San Antonio Del Tachira Airport
-72.4901,11.2325,Jorge Isaac Airport
-72.5115,7.92757,Camilo Daza International Airport
-72.51850128173828,18.241100311279297,Jacmel Airport
-72.52839660644531,-51.67150115966797,Tte. Julio Gallardo Airport
-72.53479767,42.19400024,Westover ARB/Metropolitan Airport
-72.56230164,44.20349884,Edward F Knapp State Airport
-72.5884017944336,-47.24380111694336,Cochrane Airport
-72.637100219727,-38.766799926758,Maquehue Airport
-72.6394,2.57969,Jorge E. Gonzalez Torres Airport
-72.649398803711,41.736698150635,Hartford Brainard Airport
-72.6515,-38.9259,La Araucanía Airport
-72.67939758300781,46.35279846191406,Trois-Rivières Airport
-72.68319702149999,41.9388999939,Bradley International Airport
-72.6990966796875,-42.93280029296875,Chaitén Airport
-72.715599,42.157799,Barnes Municipal Airport
-72.74140167239999,45.2907981873,Bromont (Roland Desourdy) Airport
-72.7695007324,-7.59990978241,Cruzeiro do Sul Airport
-72.84860229492188,19.9335994720459,Port-de-Paix Airport
-72.88680267,41.26369858,Tweed New Haven Airport
-72.926,11.5262,Almirante Padilla Airport
-72.94960022,43.52939987,Rutland - Southern Vermont Regional Airport
-73.01349639889999,22.3794994354,Mayaguana Airport
-73.06099700927734,-40.61119842529297,Cañal Bajo Carlos - Hott Siebert Airport
-73.06310272216797,-36.772701263427734,Carriel Sur Airport
-73.0860977173,-39.6500015259,Pichoy Airport
-73.09400177001953,-41.438899993896484,El Tepual Airport
-73.10019684,40.79520035,Long Island Mac Arthur Airport
-73.1261978149414,41.16350173950195,Igor I Sikorsky Memorial Airport
-73.15329742429999,44.471900939899996,Burlington International Airport
-73.1848,7.1265,Palonegro Airport
-73.2495,10.435,Alfonso López Pumarejo Airport
-73.28109741210938,45.29439926147461,St Jean Airport
-73.30879974365234,-3.7847399711608887,Coronel FAP Francisco Secada Vignetta International Airport
-73.3445,5.54138,Tunja Airport
-73.3583,8.31506,Aguas Claras Airport
-73.4133987427,40.7288017273,Republic Airport
-73.4169006348,45.5175018311,Montréal / Saint-Hubert Airport
-73.46810150146484,44.650901794433594,Plattsburgh International Airport
-73.5627,4.07607,Gomez Nino Apiay Air Base
-73.6102981567,43.3412017822,Floyd Bennett Memorial Airport
-73.6138,4.16787,Vanguardia Airport
-73.66690063476562,20.975000381469727,Inagua Airport
-73.6753005981,53.754699707,La Grande-4 Airport
-73.70760345458984,41.06700134277344,Westchester County Airport
-73.7407989502,45.4706001282,Montreal / Pierre Elliott Trudeau International Airport
-73.7665023804,-10.7291002274,Teniente General Gerardo Pérez Pinedo Airport
-73.77890015,40.63980103,John F Kennedy International Airport
-73.78829956054688,18.271099090576172,Les Cayes Airport
-73.80169677734375,42.74829864501953,Albany International Airport
-73.8068,7.02433,Yariguíes Airport
-73.87259674,40.77719879,La Guardia Airport
-73.88420104980469,41.6265983581543,Dutchess County Airport
-73.928901672363,42.852500915527,Schenectady County Airport
-73.97090148930002,22.441799163800003,Spring Point Airport
-73.9749,9.04554,Las Flores Airport
-74.0386962891,45.6795005798,Montreal International (Mirabel) Airport
-74.060798645,40.85010147089999,Teterboro Airport
-74.10479736328125,41.50410079956055,Stewart International Airport
-74.1469,4.70159,El Dorado International Airport
-74.168701171875,40.692501068115234,Newark Liberty International Airport
-74.17030334472656,18.66309928894043,Jérémie Airport
-74.1824035645,22.745599746699998,Colonel Hill Airport
-74.20439910888672,-13.154800415039062,Coronel FAP Alfredo Mendivil Duarte Airport
-74.2061996459961,44.38529968261719,Adirondack Regional Airport
-74.2306,11.1196,Simón Bolívar International Airport
-74.353302,40.03329849,Lakehurst Maxfield Field Airport
-74.41490173339844,40.799400329589844,Morristown Municipal Airport
-74.5062026977539,20.365299224853516,Gustavo Rizo Airport
-74.52400207519531,24.06329917907715,San Salvador Airport
-74.5280990600586,49.77190017700195,Chapais Airport
-74.56330108642578,45.09280014038086,Cornwall Regional Airport
-74.57430267333984,-8.37794017791748,Cap FAP David Abenzur Rengifo International Airport
-74.57720184326172,39.45759963989258,Atlantic City International Airport
-74.59169769,40.0155983,Mc Guire Air Force Base
-74.6574,5.48361,German Olano Air Base
-74.7663,2.15217,Eduardo Falla Solano Airport
-74.7799987793,46.409400939899996,La Macaza / Mont-Tremblant International Inc Airport
-74.7808,10.8896,Ernesto Cortissoz International Airport
-74.7967,4.27624,Santiago Vila Airport
-74.8089,7.59647,El Bagre Airport
-74.8134994506836,40.27669906616211,Trenton Mercer Airport
-74.84559631347656,44.93579864501953,Massena International Richards Field
-74.8461,9.28474,Baracoa Airport
-74.8836,5.21256,Mariquita Airport
-74.9083023071,39.008499145500004,Cape May County Airport
-74.92220306396484,20.653900146484375,Orestes Acosta Airport
-74.9615020752,-14.854000091600001,Maria Reiche Neuman Airport
-75.01059723,40.08190155,Northeast Philadelphia Airport
-75.07219696044922,39.367801666259766,Millville Municipal Airport
-75.09359741210001,23.1790008545,Deadman's Cay Airport
-75.1333,4.42161,Perales Airport
-75.14820099,40.19979858,Willow Grove Naval Air Station/Joint Reserve Base
-75.1583023071289,20.08530044555664,Mariana Grajales Airport
-75.1985,7.96847,Juan H White Airport
-75.207099914551,19.906499862671,Leeward Point Field
-75.234,0.7459,Tres Esquinas Air Base
-75.24109649658203,39.87189865112305,Philadelphia International Airport
-75.26862144470002,23.582316804299996,Stella Maris Airport
-75.2856,9.33274,Las Brujas Airport
-75.294,2.95015,Benito Salas Airport
-75.40699768,43.23379898,Griffiss International Airport
-75.4231,6.16454,Jose Maria Córdova International Airport
-75.44080352783203,40.652099609375,Lehigh Valley International Airport
-75.45230102539062,24.31529998779297,New Bight Airport
-75.4647,5.0296,La Nubia Airport
-75.46600342,39.12950134,Dover Air Force Base
-75.47339630130001,-11.7831001282,Francisco Carle Airport
-75.51029968261719,38.34049987792969,Salisbury Ocean City Wicomico Regional Airport
-75.513,10.4424,Rafael Nuñez International Airport
-75.5635986328,45.521701812699995,Ottawa / Gatineau Airport
-75.5644,1.58919,Gustavo Artunduaga Paredes Airport
-75.590582,6.220549,Enrique Olaya Herrera Airport
-75.60649872,39.67869949,New Castle Airport
-75.64610290530001,45.4603004456,Ottawa / Rockcliffe Airport
